,URL,Date,User,Tweet
31,https://twitter.com/IsmailMangngaga/status/1600413261723488257,2022-12-07 08:53:50+00:00,IsmailMangngaga,"Gus Muhaimin Minta Pemerintah Prioritas Bantu Ponpes Terdampak Gempa Cianjur
https://t.co/yuIEF2uw6n"
32,https://twitter.com/MobilalaNauw/status/1600406829439541249,2022-12-07 08:28:16+00:00,MobilalaNauw,"Pemerintah Siapkan 2,5 Hektar Lahan Untuk Pembangunan 200 Rumah Bagi Korban Gempa Cianjur

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/3aguf3sDwM"
33,https://twitter.com/RFatwala/status/1600405388570267648,2022-12-07 08:22:33+00:00,RFatwala,"Terbaik!! Pemerintah siapkan 2,5 hektar lahan untuk pembangunan 200 rumah bagi korhan gempa cianjur
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/uxYlSMh0zI"
34,https://twitter.com/triosusanto96/status/1600405219476934657,2022-12-07 08:21:53+00:00,triosusanto96,"Pemerintah siapkan 2,5 hektar lahan untuk bangun 200 rumah bagi korban gempa Cianjur. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/rbbOuKxqkm"
35,https://twitter.com/RFatwala/status/1600404851133124608,2022-12-07 08:20:25+00:00,RFatwala,"Pemerintah pastikan 1.800 rumah korban gempa cianjur siap untuk dibangun
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/6D5XMuMX89"
36,https://twitter.com/mderpati/status/1600399382188548097,2022-12-07 07:58:41+00:00,mderpati,"Hebat ! Pemerintah Pastikan 1.800 rumah korban gempa Cianjur Siap Untuk Dibangun.
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/lLiLNeigly"
37,https://twitter.com/DataRiau/status/1600397523231059968,2022-12-07 07:51:18+00:00,DataRiau,"JNE Serahkan 3,2 Ton Bantuan ke Pemerintah Kabupaten Cianjur Untuk Masyarakat Korban Gempa @JNE_ID https://t.co/7gco1JiQ0C"
38,https://twitter.com/julian_isah/status/1600396903992426496,2022-12-07 07:48:50+00:00,julian_isah,"Pemerintah pastikan 1.800 rumah korban gempa Cianjur siap untuk dibangun

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/CONgP4PLAH"
39,https://twitter.com/KuncoReyna/status/1600396662756626432,2022-12-07 07:47:52+00:00,KuncoReyna,Pemerintah pastikan 1.800 rumah korban gempa cianjur siap untuk dibangun #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri https://t.co/O83SY2CYQV
40,https://twitter.com/KuncoReyna/status/1600396505159868417,2022-12-07 07:47:15+00:00,KuncoReyna,"Pemerintah siapkan 2,5 hektar lahan pembangunan 200 rumah bagi korban gempa cianjur #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri https://t.co/v9UFDt9fli"
41,https://twitter.com/HafanaYuni/status/1600396083045113856,2022-12-07 07:45:34+00:00,HafanaYuni,Pemerintah pastikan 1.800 rumah korban gempa cianjur siap untuk dibangun #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri https://t.co/RMSNS6oD4R
42,https://twitter.com/billy4riez/status/1600395950270607360,2022-12-07 07:45:03+00:00,billy4riez,Gus Muhaimin Minta Pemerintah Prioritas Bantu Ponpes Terdampak Gempa Cianjur https://t.co/c1AjTtM918
43,https://twitter.com/HafanaYuni/status/1600394432301654016,2022-12-07 07:39:01+00:00,HafanaYuni,"Pemerintah siapkan 2,5 hektar lahan pembangunan 200 rumah bagi korban gempa cianjur #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri https://t.co/M7sx5EUMKN"
44,https://twitter.com/RikoKanjeng/status/1600394403327414272,2022-12-07 07:38:54+00:00,RikoKanjeng,"Pemerintah bangun rumah warga terdampak gempa Cianjur 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/yngyd2kQ8O"
45,https://twitter.com/KurniaM13984136/status/1600394179808743429,2022-12-07 07:38:01+00:00,KurniaM13984136,"Pemerintah siapkan lahan untuk bangun rumah bagi korban bencana gempa Cianjur 

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/Z1EvzPRJKH"
46,https://twitter.com/DangeKering/status/1600393598935392258,2022-12-07 07:35:42+00:00,DangeKering,Pemerintah pastikan 1.800 rumah korban gempa cianjur siap untuk dibangun #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri https://t.co/mJ12XaYZqD
47,https://twitter.com/BadikPejuang/status/1600393170608496643,2022-12-07 07:34:00+00:00,BadikPejuang,"Pemerintah siapkan 2,5 hektar lahan pembangunan 200 rumah bagi korban gempa cianjur #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri https://t.co/IMKqmpGQbq"
48,https://twitter.com/mistahul8/status/1600392084623478787,2022-12-07 07:29:41+00:00,mistahul8,"Terbaik pemerintah siapkan hektar lahan untuk pembangunan korban gempa Cianjur
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/XvTUDn3Lf8"
49,https://twitter.com/rustomcasilan/status/1600391245041635328,2022-12-07 07:26:21+00:00,rustomcasilan,"Pemerintah pastikan 1.800 rumah korban gempa Cianjur siap untuk dibangun

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/L65cg0DCiy"
50,https://twitter.com/brayen43492916/status/1600388601891520513,2022-12-07 07:15:51+00:00,brayen43492916,"Terbaik pemerintah siapkan hektar lahan untuk pembangunan korban gempa Cianjur
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/JeXvJy4Y4Y"
51,https://twitter.com/benink_/status/1600387141057527808,2022-12-07 07:10:02+00:00,benink_,"Pemerintah pastikan 1800 bangun rumah warga yang Terdampak gempa bumi di Cianjur

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/RWfu8RqpxX"
52,https://twitter.com/AndroTimbuleng/status/1600384025251950592,2022-12-07 06:57:39+00:00,AndroTimbuleng,"Pemerintah pastikan 1800 rumah korban gempa Cianjur siap untuk dibangun#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/H0a3PPJr3p"
53,https://twitter.com/Vale_Febriani/status/1600383542344966145,2022-12-07 06:55:44+00:00,Vale_Febriani,"Pemerintah pastikan 1800 rumah korban gempa Cianjur siap untuk dibangun#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/hiWQFiAMim"
54,https://twitter.com/IsabelPensick52/status/1600381933720305664,2022-12-07 06:49:21+00:00,IsabelPensick52,"Pemerintah pastikan 1800 rumah korban gempa Cianjur siap untuk dibangun#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/o7tQ6LQx37"
