,URL,Date,User,Tweet
54,https://twitter.com/TaufikDamas/status/1597085262345302016,2022-11-28 04:29:33+00:00,TaufikDamas,"Gara-gara gempa di Cianjur, ada kawan cerita bahwa dirinya tidak bisa tidur tenang. Terganggu oleh bayangan terjadi gempa dan dia tak bisa menyelamatkan diri. Dia jadi ketakutan. Saya bilang: untuk hal-hal yang kita tak punya kuasa mengontrolnya, pasrahkan saja pada Tuhan. https://t.co/jt565ZPol7"
55,https://twitter.com/detikcom/status/1597014419749601280,2022-11-27 23:48:03+00:00,detikcom,RK bersikap tegas soal ormas mencopot label gereja pada tenda bantuan pengungsi gempa Cianjur. RK meminta agar polisi menyelidiki. https://t.co/kO8IOXy153
56,https://twitter.com/z4r4n/status/1596851020579352577,2022-11-27 12:58:46+00:00,z4r4n,Logistik dari DPW FPI Ciamis telah tiba di Posko Induk HILMI-FPI. Insya Allah secepatnya akan segera di salurkan kepada warga korban Gempa di Cianjur. https://t.co/62C0zaZBiG
57,https://twitter.com/z4r4n/status/1596834429313638402,2022-11-27 11:52:50+00:00,z4r4n,"Tim Relawan FPI dan TNI AL tengah berkordinasi di lokasi bencana Gempa Cianjur, dalam upaya mencari korban yang masih tertimbun longsor.

TNI Bersama Rakyat
Bravo TNI https://t.co/D5fcjTh49U"
58,https://twitter.com/RahmayadiEdy/status/1596826066857136128,2022-11-27 11:19:36+00:00,RahmayadiEdy,"Selepas sholat berjemaah di Masjid Unimed tadi, tiba-tiba saya melihat sekelompok mahasiswa sedang mengadakan aksi penggalangan dana untuk para korban bencana gempa di Cianjur. Suatu gerakan yg bagi saya sangat positif dan menunjukkan kepedulian kita pada sesama
#SumutBermartabat https://t.co/CdmuTKDpEF"
59,https://twitter.com/Mueezzza/status/1596809289758220289,2022-11-27 10:12:56+00:00,Mueezzza,"Alhamdulillah Ya Robaal alamin"" satu truk besar logistik yang baru saja datang di posko Relawan HILMI-FrontPersaudaraan Islam (FPI) untuk korban terdampak Gempa Bumi Cianjur. https://t.co/NBPtLh9P1B"
60,https://twitter.com/Midjan_La_2/status/1596807343009779712,2022-11-27 10:05:12+00:00,Midjan_La_2,"Cafe remang remang antara Puncak Cianjur, Pelangannya turis-turis Timteng, menu dan petunjuknya semua pakai bahasa Arab… juga terimbas gempa
. https://t.co/Vf8zugVOQ5"
61,https://twitter.com/MCAOps/status/1596785292664459264,2022-11-27 08:37:35+00:00,MCAOps,"Sempat viral di media sosial terkait tenda-tenda pengungsi di Cianjur yang bertuliskan team aksi gereja, tak mempersoalkan tulisan di tenda, relawan Front Persaudaraan Islam (FPI) langsung mendatangi lokasi tersebut dan memberikan pengobatan untuk para pengungsi korban gempa. https://t.co/UfvS6bU9Zs https://t.co/IyDhqsWi0l"
62,https://twitter.com/z4r4n/status/1596784104707878914,2022-11-27 08:32:52+00:00,z4r4n,"Alhamdulillah, satu truk besar logistik baru saja datang di posko Relawan HILMI-FPI untuk korban terdampak Gempa Cianjur. https://t.co/LbnwdNmqhd"
63,https://twitter.com/Miss_YingSu/status/1596765045622308864,2022-11-27 07:17:07+00:00,Miss_YingSu,"Hari ini kegiatan Relawan Front Persaudaraan Islam (FPI) peduli gempa Cianjur menyalurkan 350 paket sembako, Pakaian layak pakai, obat-obatan dan enam belas terpal ke Kampung Cihikeus dan di Kampung Nyalindun.
Alhamdulillah Ya Robaal alamin, https://t.co/gJp2O0ngEB"
64,https://twitter.com/z4r4n/status/1596743789141700609,2022-11-27 05:52:40+00:00,z4r4n,"TNI, Polri, Basarnas dan Relawan HILMI-FPI saling bersinergi di lokasi bencana Gempa Cianjur. https://t.co/b0nYrBPHfs"
